recording_id,filename,language,true_label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,pitch_mean,pitch_std,rms_mean,rms_std,zcr_mean,spec_centroid_mean,speaking_rate,jitter,rms_slope,rms_gradient,speaking_rate_change,asr_quality,keyword_count,word_count,repetition_rate,sentiment_polarity,sin_danger_count,sin_immediacy_count,sin_help_request_count,sin_safety_state_count,sin_location_context_count,sin_high_risk_phrase_count,sin_person_at_risk_count,sin_context_score,tam_danger_count,tam_immediacy_count,tam_help_request_count,tam_safety_state_count,tam_location_context_count,tam_high_risk_phrase_count,tam_person_at_risk_count,tam_context_score,fire_smoke_match,transcript,predicted_label,prob_High,prob_Low,prob_Medium,correct
890001000492658,890001000492658.wav,Sinhala,Low,-563.6962890625,105.05693817138672,110.95053100585938,60.989646911621094,-2.315538167953491,52.74689483642578,-6.751590728759766,65.88661193847656,-21.916189193725586,38.86402130126953,-31.942861557006836,31.664831161499023,-29.722993850708008,35.54186248779297,-22.558013916015625,23.5913143157959,-9.052119255065918,23.077054977416992,-11.664766311645508,21.793413162231445,-6.861575603485107,17.029075622558594,-3.3118717670440674,15.075420379638672,-7.686238765716553,13.64938735961914,-3.7854762077331543,15.111465454101562,-5.153253555297852,12.39721965789795,-4.504732608795166,8.599403381347656,-2.7477784156799316,8.337775230407715,-3.157747268676758,7.472248077392578,0.6021111607551575,6.614467144012451,-0.7041583061218262,6.128308296203613,-0.5834686756134033,5.494797706604004,0.8437836170196533,4.886785507202148,-0.7457156777381897,6.229732990264893,0.3478239178657532,4.974005222320557,0.1331900656223297,4.221511363983154,0.42584219574928284,4.341338157653809,0.6102069020271301,4.412309169769287,-0.5461492538452148,4.6425700187683105,-0.35224688053131104,4.66640043258667,-1.4718501567840576,5.177041530609131,-1.8258509635925293,4.769984722137451,-1.7712160348892212,4.394991874694824,-2.2809131145477295,4.549060821533203,-2.328669786453247,4.751157760620117,-2.849642515182495,4.765854358673096,-2.531142473220825,5.0248637199401855,-3.078686237335205,5.5410356521606445,-3.3742263317108154,6.176411151885986,-2.3141424655914307,5.99657678604126,-1.73203706741333,6.340478897094727,135.81580093965593,43.97525482664686,0.011585474945604801,0.01136370562016964,0.08930880475242382,924.938608833515,0.7018030513176144,6.835565780083163,-0.0006270045414566994,-1.6440384836508944e-06,-0.1719833564493759,1.0,0.0,21.0,0.10526315789473684,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ලවනා ක්‍රණු අධ්‍යස්ථානයි. අධ්‍යවන් හක්තේ අධ්‍යවන් යන්න දැබුත්තේක අවපාරේ කෘපිද්ව දැනගන්න පුළුල්ලේ සිට අධ්‍යවධපුර් බලාන් යන්නපුවන්දියලා. පාරල් දැනගන්න යන්නපාරකුත් නෑ පාර්.,Low,0.29505952380952377,0.356047619047619,0.34889285714285717,True
890001000492659,890001000492659.wav,Sinhala,Low,-446.5053405761719,83.59468841552734,125.38262939453125,55.268829345703125,-43.80517578125,66.08551788330078,-7.349585056304932,84.85615539550781,-1.365553617477417,47.28070831298828,-42.06090545654297,47.799713134765625,-28.742097854614258,38.38978958129883,-21.310245513916016,28.44241714477539,-23.067468643188477,34.06007766723633,-5.328731060028076,25.38237190246582,-2.2513833045959473,19.69685935974121,-11.18111801147461,20.425548553466797,-3.2873005867004395,16.164779663085938,3.490750551223755,15.86180591583252,-6.944029808044434,15.659490585327148,-9.651311874389648,13.472662925720215,-3.530247211456299,11.779715538024902,-4.667229652404785,11.097953796386719,-3.945125102996826,8.706530570983887,-1.9143956899642944,9.069032669067383,-3.9066429138183594,8.886911392211914,-3.0431759357452393,6.995577812194824,-1.7465124130249023,7.4943132400512695,-2.703115940093994,7.078352928161621,-2.84037446975708,6.190210342407227,-2.0300209522247314,6.4255852699279785,-1.634369134902954,6.124737739562988,-2.2916784286499023,5.9281721115112305,-2.3005478382110596,6.384802341461182,-2.104252815246582,6.516737461090088,-2.8144376277923584,6.952057361602783,-2.9419589042663574,7.272183418273926,-2.755969762802124,7.869488716125488,-2.7139575481414795,8.143362998962402,-2.4282071590423584,8.895607948303223,-1.5832056999206543,9.797751426696777,-0.2546311318874359,10.896665573120117,0.804263710975647,11.50258731842041,1.8013012409210205,11.644472122192383,2.1300835609436035,11.501358985900879,154.58699609183532,42.505996183134116,0.03364945575594902,0.019786134362220764,0.14419118552890933,1257.0355900577435,0.6789473684210526,7.060582297090296,0.0053504593670368195,1.4539990714314901e-05,-0.17368421052631589,1.0,0.0,21.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,අනේ සැර මම් එකක්ත් කරන බුද්තලම සාලිවහන්දී රාජන්ගනේ දොරවල්ලරීන්න කලාය වත්‍ර නිහිලම්ධ එනවා එයතුකොට දැනිසු අයින්කරගන්නි බඩු කළවිත් කපලගියා අසුව හතස,High,0.38072619047619055,0.26294047619047617,0.35633333333333334,False
890001000492661,890001000492661.wav,Sinhala,Low,-463.3086853027344,121.62956237792969,86.94380187988281,62.157981872558594,0.22242051362991333,50.02340316772461,1.2503598928451538,46.68280029296875,-24.096872329711914,29.865768432617188,-30.473697662353516,31.865564346313477,-14.330523490905762,23.887222290039062,-17.27803611755371,23.0584716796875,-9.208921432495117,22.790855407714844,-3.255791187286377,15.728846549987793,-7.109041213989258,15.694869041442871,-4.7749924659729,12.440125465393066,-3.4981751441955566,11.231928825378418,-5.25482702255249,11.663379669189453,-4.5976881980896,9.801069259643555,-2.7740705013275146,9.228219032287598,-2.609133720397949,8.685449600219727,-2.6030211448669434,7.55769681930542,-3.674710512161255,8.231730461120605,-4.0824689865112305,8.069660186767578,-2.9966847896575928,7.868925094604492,-4.422596454620361,7.545350074768066,-3.5796589851379395,8.234090805053711,-1.618544340133667,8.309640884399414,-1.9607007503509521,8.919398307800293,-0.825541079044342,9.37674617767334,-0.6710916757583618,9.087238311767578,-0.8219286203384399,10.322088241577148,0.22525858879089355,10.839902877807617,0.963619589805603,11.775999069213867,1.7883907556533813,11.934901237487793,2.9606411457061768,12.005110740661621,3.9954724311828613,12.13308334350586,3.679302453994751,11.985719680786133,2.8133201599121094,11.239657402038574,2.249262571334839,9.965583801269531,0.7733147740364075,9.183000564575195,0.2081662267446518,7.9431352615356445,0.023136528208851814,6.291571140289307,-0.31453895568847656,5.7454071044921875,225.7504268798965,64.64879342598887,0.03311574459075928,0.040451981127262115,0.0960597455443744,954.4449899553159,0.8466019417475729,15.105734762860864,0.0005523525178432465,5.337145247912287e-06,-0.058252427184466105,1.0,0.0,39.0,0.11428571428571428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,අය්බවන් අබම් කොලෙන් වන්වාද්පුරේයට යන්න කිරවකු උත්තරස් කිරවදු ඒ හැරිය නැතියි රකුන්න සත්තුවෙන්න කුවන්න කැටවක් කිරා කිරා ඉඳලට යන්නුන්කු හොමද්ධවන් ක්න්දුවැයි හැටහයි යි. විකායි අසූ හත්වහත්රා යි. හැටහායි විකි දෙකයි අසූ හැහැහැහැහැට්ත් හන්ති සිතුතුන සිතුතුන හඅන්තිමට වූ හරි නැකියෝ,Medium,0.27258333333333334,0.2516666666666667,0.47575,False
890001000492665,890001000492665.wav,Sinhala,Low,-428.0277404785156,103.92510986328125,98.04978942871094,50.747108459472656,-16.314985275268555,65.60749816894531,1.8631776571273804,59.53786087036133,-13.759448051452637,32.99941635131836,-28.694053649902344,41.95563507080078,-16.851408004760742,37.02777099609375,-15.846341133117676,29.17902374267578,-8.24600887298584,28.81916618347168,-8.625779151916504,19.282922744750977,-11.179388046264648,17.249059677124023,-4.8581037521362305,15.885016441345215,-4.421562194824219,13.04101276397705,-7.295424938201904,11.908784866333008,-5.697024822235107,10.72635555267334,-3.317086935043335,9.85696029663086,-5.519219398498535,8.641011238098145,-5.012044906616211,8.063495635986328,-3.9472601413726807,8.59306526184082,-5.013206481933594,7.409028053283691,-3.0115649700164795,6.240669250488281,-3.1366755962371826,6.5988688468933105,-3.507401466369629,6.212953090667725,-2.7387964725494385,6.321808815002441,-4.102416515350342,5.945333003997803,-3.7053940296173096,6.334493160247803,-3.4737741947174072,6.1131768226623535,-3.2390997409820557,8.353474617004395,-2.0723767280578613,10.290156364440918,-0.6640779972076416,11.236418724060059,0.6530757546424866,11.504164695739746,1.1277838945388794,12.150411605834961,2.31660795211792,12.726339340209961,3.1247451305389404,12.856818199157715,3.221864700317383,12.263689994812012,3.6100783348083496,11.253150939941406,2.477712631225586,11.241368293762207,1.7610505819320679,11.239087104797363,1.545630931854248,9.88255786895752,1.300063967704773,8.84129524230957,184.06595539939843,41.13537058319315,0.03791387751698494,0.03662450611591339,0.10660096763959391,1047.4709538747518,0.8313008130081301,8.1787438300179,-0.012167718261480331,-1.605484916899882e-05,0.03252032520325199,1.0,0.0,29.0,0.03571428571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,මහස් මෙහිම් මෙමට දහගැන්පු අඬු සංමියි යියි අඬ්‍රදිපුරි පැතර ද්මාතුර තියෙනාදි යොල් පත්‍රින්දරඥ්චිත් එකින්කට දෙක් පැතිරිද්ධයි යනු දෙක් දුරයයි නේ මාතුරිඹ්බෙල උපනවනුන්ධුරුරුයු. හන්භත්සිගික්‍යකියිසිත්වගෙනි. හරිබවංශ්සූතු උිද්‍යහැවිසිගික්සුවත් රහැහැහැස්ස�අන් අඩිබංගේ ආරහදෙන්නෙ ප්‍රක්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත,Medium,0.326452380952381,0.17066666666666663,0.5028809523809523,False
890001000492675,890001000492675.wav,Sinhala,Low,-483.8701477050781,106.0181655883789,114.6175308227539,60.30067825317383,-17.726322174072266,60.76466369628906,-11.243766784667969,68.11117553710938,-14.411565780639648,42.637996673583984,-22.510114669799805,31.384998321533203,-30.47797203063965,32.80540084838867,-31.51641273498535,24.56130599975586,-9.347167015075684,25.350189208984375,-6.3852057456970215,23.284696578979492,-4.451171875,21.016002655029297,-0.7425999641418457,14.945130348205566,-5.7685394287109375,13.664191246032715,0.0699380487203598,14.813698768615723,0.39888569712638855,11.925494194030762,-4.670500755310059,10.370560646057129,-4.9655256271362305,10.574410438537598,-5.887424468994141,9.51313591003418,-4.717863082885742,9.400116920471191,-4.745772838592529,7.822169780731201,-6.601625919342041,7.242176532745361,-5.518558025360107,7.470114231109619,-3.717257261276245,6.248405933380127,-4.768625259399414,6.25823450088501,-4.570979595184326,5.717805862426758,-2.7885994911193848,5.485821723937988,-3.948026657104492,6.115755081176758,-3.3447253704071045,6.0826263427734375,-2.874979257583618,5.770581245422363,-3.484717607498169,6.5045166015625,-1.9088526964187622,7.7395477294921875,-2.0664432048797607,8.754897117614746,-1.6761635541915894,9.337294578552246,-1.0022306442260742,9.355386734008789,-0.9354649186134338,10.273950576782227,0.9974029660224915,10.808290481567383,1.4470176696777344,11.572151184082031,1.9439122676849365,10.638617515563965,2.5202484130859375,10.092333793640137,2.0904836654663086,9.594532012939453,173.12643213531356,49.31258099660193,0.022032732143998146,0.018531233072280884,0.10806192544518964,1066.9311135296691,0.7666666666666667,9.593238870176812,0.004422357305884361,3.807167668751792e-06,0.0888888888888889,1.0,0.0,34.0,0.06451612903225806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,අයිගාමාන් විකිවල කවිත ජහන්සුරු ආවනු යාභායන් හාවමේ ක්‍රයන්වාවතේ වාරිය පැත්ත්වෙන් එල්ල පාරිය යානු දෑක්වෙලා හාරඥියක් හාවයක් තුවාස්වාසා වෙල්නවාසා වෙල්නවාසා වෙල්නවාසා වෙල්නුම්‍යයක්ත්වීන්ට ප්‍රහන්න්න්න් බිල්දුවයි. විල්දුවාවි. විතිකේ වහත්යි. හාන්යි. වඅන්ද්‍රාඥකුව පොලිකි. හරි එක්. හරි. හරි. අන්කෙටවත්.,Medium,0.29508333333333336,0.33129761904761906,0.37361904761904763,False
890001000492722,890001000492722.wav,Sinhala,Low,-517.0721435546875,94.8215560913086,86.34892272949219,56.654937744140625,1.5299603939056396,48.01652908325195,-1.470577359199524,55.328487396240234,-20.546167373657227,36.31008529663086,-29.537662506103516,30.242549896240234,-26.886493682861328,22.794095993041992,-26.017194747924805,22.733600616455078,-13.008234977722168,24.416961669921875,-3.9327828884124756,22.774173736572266,2.27461576461792,17.628929138183594,-1.637123703956604,14.872849464416504,-2.8348472118377686,13.285969734191895,4.684306621551514,13.05469799041748,-2.8347585201263428,11.062702178955078,-5.087173938751221,10.30111026763916,-1.6407866477966309,8.748257637023926,-4.517416954040527,7.562412261962891,-1.1337401866912842,7.229503154754639,-1.1376328468322754,6.53650426864624,-2.1689648628234863,6.050451278686523,0.4565502405166626,5.993912220001221,-1.8828911781311035,5.233980178833008,-2.268373966217041,5.367151260375977,-0.6622627377510071,4.959868907928467,-1.5197434425354004,4.622931480407715,-2.067481517791748,4.741970062255859,-2.125392436981201,5.351957321166992,-1.6569496393203735,4.7321367263793945,-1.313415288925171,4.984551429748535,-1.81620192527771,4.6046223640441895,-2.567474126815796,5.484461784362793,-2.343071460723877,5.218726634979248,-1.674282431602478,5.669682025909424,-1.5744500160217285,5.5736165046691895,-1.7829593420028687,5.636810302734375,-2.3298230171203613,6.772098541259766,-1.8093533515930176,7.278623580932617,-1.0723358392715454,7.934676170349121,-0.4061434268951416,8.654000282287598,175.57427787178997,82.19292349994191,0.01610432378947735,0.019286325201392174,0.11911400816494361,1005.5480548923807,0.7401129943502824,12.430898601657743,-0.005309955216944218,-1.893373736055301e-05,-0.19962335216572502,1.0,0.0,14.0,0.07692307692307693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,අයිබවන් ආපදාකලම නැක්න පත්වත්තන් පත්වය කැනවේ ජන පත්වෙකුත් කියිල්ල පත්වාමාබින් ගත්ති. පත්වෙකුත් කඩ් හරේ.,Low,0.23255952380952385,0.414547619047619,0.3528928571428572,True
890001000492735,890001000492735.wav,Sinhala,Low,-476.1024475097656,90.36685943603516,116.39937591552734,60.59749984741211,0.8372277021408081,50.222511291503906,6.121785640716553,62.29831314086914,2.508286476135254,50.44321823120117,-27.543376922607422,31.515304565429688,-31.291807174682617,38.41718292236328,-22.897703170776367,23.26664161682129,-18.94921112060547,21.89895248413086,-17.2355899810791,24.334613800048828,-11.061948776245117,20.49620246887207,-8.26617431640625,15.754536628723145,-8.828511238098145,15.492086410522461,-5.7725725173950195,14.374848365783691,-7.611630439758301,12.970499038696289,-10.079740524291992,11.571012496948242,-7.258800506591797,9.637744903564453,-5.2485857009887695,8.862157821655273,-4.784895896911621,7.411247253417969,-3.274064302444458,7.492234706878662,-0.8133791089057922,6.531741619110107,-0.24124643206596375,6.002770900726318,-0.3855256140232086,6.112502098083496,0.61728435754776,5.367606163024902,0.1544024646282196,5.011596202850342,-0.5517067313194275,5.104274272918701,-0.635036826133728,4.90571928024292,-1.0463725328445435,4.735095977783203,-1.2653828859329224,5.064697265625,-1.047737717628479,4.646651744842529,-0.776050865650177,4.490135669708252,-1.0699753761291504,4.965590000152588,-1.0998440980911255,4.6269001960754395,-0.5273016691207886,4.49698543548584,-0.38322222232818604,4.342172622680664,-0.36873966455459595,4.529046058654785,-0.6032150387763977,4.301705837249756,-0.9623672962188721,4.442470550537109,-1.2287628650665283,4.248592853546143,-1.6759876012802124,4.117945671081543,120.08246598815083,31.602089665063286,0.023969199508428574,0.02017805352807045,0.09478701190619002,884.081068001168,0.6935638808837656,3.8305059782623014,-0.002927081659436226,-5.0674937688392254e-06,0.07300672430355426,1.0,0.0,105.0,0.10256410256410256,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,අයබොම් අත්‍යා නේ මොඳැලිසිකෙන් අර කුමුක්කම හිය පාලමේදී මේ වතුරු දැම්මනේ මකේ සේවිසික මහට්කය යටවුනහා පහණ්දිශ යිසිලා තීමික් යැයිස් යිස්සක පුනායා අවතුරවෙක් විනාස්නෝමී බලාපෘස්ගැමිතිමිය මවකරිණිය ක්‍රීම්ද්න් යටාලාධ ප්‍රපැත්ත් කරක් නොන හදාගන්න්ය හමැයිතින් කරිකඔහා! ඔහ! ඔහ! හා! හා! හා! හා! හා! හා! හරි! හා! හා! හා! හා! හා! හා! හා! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වි! වවි! වි! වවි! වවි! වවි! ව,Low,0.32500000000000007,0.366797619047619,0.30820238095238095,True
890001000492744,890001000492744.wav,Sinhala,High,-404.22723388671875,117.11302185058594,95.82563018798828,58.45387649536133,-59.68349838256836,73.23812103271484,2.0204415321350098,76.26216888427734,-21.821775436401367,43.14909362792969,-33.1419792175293,53.6461067199707,-10.306316375732422,40.3230094909668,-23.953750610351562,31.694120407104492,-3.704000949859619,41.52211380004883,1.6673145294189453,29.809778213500977,-11.605281829833984,22.95400047302246,-3.460322380065918,20.110614776611328,-4.274680137634277,18.80710792541504,-5.742636203765869,16.762493133544922,-2.050172805786133,15.205955505371094,-3.495192050933838,12.136594772338867,-3.257171630859375,11.799924850463867,-1.1642743349075317,10.287263870239258,-2.5173776149749756,10.098590850830078,-2.8174831867218018,8.883122444152832,-1.633764624595642,7.907724857330322,-3.4241926670074463,8.455659866333008,-2.040560007095337,8.066150665283203,-2.289982318878174,7.2481818199157715,-3.0340206623077393,7.962586879730225,-0.2639845013618469,8.354448318481445,-1.8647674322128296,8.213118553161621,-1.4024630784988403,8.685212135314941,-0.3783683180809021,8.190047264099121,-2.305485725402832,8.396870613098145,-1.0870203971862793,8.167938232421875,-0.6043977737426758,7.971923828125,-0.7335038781166077,8.207763671875,0.24599073827266693,8.11431884765625,-0.11138077825307846,8.105597496032715,-0.6148856282234192,8.106139183044434,-0.7779573202133179,8.119730949401855,-0.38549768924713135,7.446465969085693,-0.4012032449245453,7.108671188354492,-0.3136884868144989,7.163344383239746,202.09658491249547,89.32779430655695,0.060084473341703415,0.0425630658864975,0.1440051260346125,1354.7423678005932,0.3516566265060241,13.518921946895341,0.008307896554470062,9.775725637666513e-06,-0.013554216867469882,1.0,0.0,41.0,0.12121212121212122,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,අයුගොන් මතමේ මේ කතා කරන්නේ ඇල්ල උව කර්නවොල්ල කර්නගොල්ල එකර් හයක් විතරැ කෑල්ලක් පාත්වෙලා දියන්දවුතේ මගේනවුන් මහින්දරක්නු ඇල්න් කර්නවොල දාය කර්නවොල දාය කර්නවොල දාය කර්නවොල දායා කර්නවොල දායා කර්ක්ත් පාත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත් ගිල්අයින් අයි මත්තා අයි ප්‍රත්තා පුළුවන්තරා අයින් අයින්නවත් අනින් මම ඉන්නාරීරීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයීයී,High,0.45522619047619045,0.2193809523809524,0.3253928571428571,True
Call recording +251127_114430,Call recording +251127_114430.wav,Sinhala,Low,-449.7867126464844,118.04093933105469,73.02489471435547,63.79787826538086,-7.618675231933594,68.38998413085938,9.027332305908203,62.16720962524414,-26.396528244018555,44.1328010559082,-20.62156867980957,45.36625671386719,-23.42850112915039,28.733322143554688,-17.253629684448242,28.72343635559082,-7.53668737411499,32.39125442504883,-12.351995468139648,21.86750602722168,-12.817122459411621,19.68421745300293,-7.760118007659912,18.167490005493164,-3.455803632736206,19.436677932739258,-13.215676307678223,15.385161399841309,-8.97891616821289,14.83397388458252,-2.5129406452178955,16.157642364501953,-14.313373565673828,15.749404907226562,-6.111042022705078,15.212377548217773,-4.374225616455078,12.446011543273926,-6.041451454162598,12.474632263183594,-4.417752742767334,12.571097373962402,1.1936838626861572,12.311136245727539,-3.7656424045562744,13.34061336517334,1.2806888818740845,13.803754806518555,1.9133853912353516,14.602450370788574,2.7600455284118652,16.55677604675293,3.3727962970733643,14.408249855041504,3.3379836082458496,15.517984390258789,4.932385444641113,16.16009521484375,4.857099533081055,15.430813789367676,5.03289270401001,14.811971664428711,4.776016712188721,15.701314926147461,2.227780818939209,13.408743858337402,3.407033920288086,13.443624496459961,1.2400623559951782,11.715423583984375,0.6455627679824829,10.16993236541748,-0.3560048043727875,8.933119773864746,0.7911071181297302,8.730077743530273,-2.0793540477752686,8.383732795715332,-0.7878748178482056,8.090300559997559,230.91408207160947,52.513733145635385,0.022945357486605644,0.019821839407086372,0.19318669016768292,2019.2342406702007,0.775178026449644,12.02176185340909,0.010309118777513504,1.5392262314000952e-05,-0.12614445574771116,1.0,0.0,35.0,0.10344827586206896,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,මස් මමස් කරන්නේ අළුග්ගවමික් අළුග්ගමාර්නේ මොනා හරි මේ සුනාමි හරි සුළු සුළන් හරි අවදානමක් හරි කරි ක්ති. සුනාමි අවදානමක් නැහැ. ඊගැනි කිසුම ප්‍රශ්ලක් පැවාහේ තමයි තියෙන්න දැඟගුයවමක් ඉතැන්න් ඔබක් කරන්නුවි සුනාමි �සුනාම්ත්‍ර්ට්ට්න්න්න්න්න්න්න්න්න්න්න්න්න්න්අරෙහම් තැන්නේ ත්ංගේ ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත,High,0.46947619047619044,0.21585714285714283,0.3146666666666666,False
Call recording +251128_074424,Call recording +251128_074424.wav,Sinhala,Medium,-465.8716735839844,96.15581512451172,75.09188842773438,61.279720306396484,-2.527681589126587,39.13695526123047,7.001626014709473,41.248085021972656,-3.843132257461548,23.88544464111328,-24.79210090637207,29.84886360168457,-20.348072052001953,25.06546401977539,-15.674497604370117,21.140953063964844,-9.030525207519531,23.37636375427246,-7.989254474639893,18.588790893554688,-9.555757522583008,16.493820190429688,-4.146041393280029,13.278292655944824,-5.21413516998291,13.72033977508545,-6.8672990798950195,11.981358528137207,-6.4168548583984375,10.879633903503418,-7.78852653503418,12.815046310424805,-4.508160591125488,10.146117210388184,-3.6468403339385986,8.48823070526123,-4.925553321838379,8.641592979431152,-2.875670909881592,8.400317192077637,-2.87501859664917,7.7220635414123535,-3.1607439517974854,7.16130256652832,-2.9966444969177246,6.996406078338623,-2.778993606567383,7.126136779785156,-1.438301920890808,6.931656360626221,-2.089627265930176,7.1185712814331055,-2.1416258811950684,6.8436737060546875,-1.094794750213623,6.4948530197143555,-1.2271487712860107,7.587857246398926,-0.7190013527870178,9.15790843963623,-0.28896021842956543,9.1693754196167,0.821613073348999,9.729965209960938,1.8454711437225342,9.847620010375977,1.418349027633667,10.216262817382812,2.411841869354248,9.827632904052734,2.761950731277466,9.349015235900879,1.8622814416885376,8.830875396728516,1.8346158266067505,8.374213218688965,1.1270297765731812,7.857458114624023,1.006762146949768,8.187886238098145,203.95414246781917,79.842284549821,0.01933065801858902,0.02892356365919113,0.13907519178700362,1233.2115153911284,0.7160404624277457,11.719709733374371,0.011355084367096424,1.1421149721924735e-05,0.027456647398844014,1.0,0.0,18.0,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ගින්දුවයි අතයි එකයි.ඔයි අතයි එකයි.ඔයි.උසිතුණයි.උසිතුණයි.පහයි..යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.යි.අහයි දෙකීයව හතනුවින්දුව යැත්තෙකයි අතකිය පනස්වාමයයි අතිහිකිය පනස්වාමයයි දා යැත්ත්වුනොහි යැත්තුනොහි යැත්තුනොවි එනම් එනම්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්ද්�,Medium,0.2728333333333334,0.3178333333333334,0.4093333333333334,True
